Winery,Year,Wine ID,Wine,Rating,num_review,price,Country,Region
Ca N'Estruc,2015,1228665,L’Equilibrista Negre 2015,3.8,389,12.9,España,Cataluña
Bodegas Olarra,2015,76303,Cerro Añon Rioja Gran Reserva 2015,4.4,86,12.9,España,Rioja
R. López de Heredia Viña Tondonia,2013,1529357,Viña Cubillo 2013,3.9,232,12.9,España,Rioja Alta
Baltasar Gracián,2014,76948,Reserva 2014,4.0,80,12.9,España,Calatayud
Carlos Ruben,2017,7270546,Sin Duda Garnacha 2017,3.8,29,12.9,España,Calatayud
Federico Paternina,2013,1175426,Gran Reserva 2013,3.8,1059,12.9,España,Rioja
Luzon,2018,1230455,Altos de Luzón 2018,3.9,261,12.9,España,Jumilla
Loxera,2017,1895952,Sentada Sobre la Bestia 2017,3.7,116,12.9,España,Valencia
Vinos del Viento - Michael Cooper,2015,5049890,Seleccion Especial Cariñena 2015,4.0,51,12.9,España,Cariñena
Tridente,2018,2185839,Triton Tinta de Toro 2018,3.8,174,12.9,España,Toro
Bodega de Bardos,2016,6773233,Reserva 2016,4.1,1878,12.9,España,Ribera del Duero
Luzon,2016,1230455,Altos de Luzón 2016,4.1,333,12.9,España,Jumilla
Pinna Fidelis,2018,1221284,Ribera del Duero Crianza 2018,3.7,140,12.9,España,Ribera del Duero
Beronia,2014,1164695,Rioja Reserva 2014,4.0,5445,12.9,España,Rioja
Celler Cooperatiu d'Espolla,2017,1529452,Clos de les Dòmines Reserva 2017,4.0,115,12.9,España,Empordà
Valderiz,2018,1515739,Valdehermoso Crianza 2018,3.8,59,12.9,España,Ribera del Duero
Bodegas Mano a Mano,2017,1148433,Venta La Ossa Tempranillo 2017,4.2,268,12.9,España,Castilla
Lavia,2016,1784470,Plus+ 2016,3.9,88,12.9,España,Bullas
Coto de Gomariz (María Álvarez Serrano),2015,1196761,Abadia de Gomariz 2015,3.8,35,12.9,España,Ribeiro
Alvar de Dios,2018,3081131,Camino de los Arrieros 2018,3.5,245,12.9,España,Arribes
Tagonius,2016,1134525,Crianza 2016,3.8,170,12.9,España,Madrid
Albamar,2018,6465770,Capitán Xurelo 2018,3.5,48,12.9,España,Rías Baixas
Altos de Tamarón,2016,1131272,Reserva Ribera del Duero 2016,3.8,462,12.9,España,Ribera del Duero
La Perla del Priorat,2018,1125141,Noster Inicial 2018,3.8,46,12.9,España,Priorato
Celler de Capçanes,2015,26394,Vall Del Calàs Montsant 2015,4.1,113,12.9,España,Montsant
Ca N'Estruc,2015,1228665,L’Equilibrista Negre 2015,3.8,389,12.9,España,Cataluña
Bodegas Olarra,2015,76303,Cerro Añon Rioja Gran Reserva 2015,4.4,86,12.9,España,Rioja
R. López de Heredia Viña Tondonia,2013,1529357,Viña Cubillo 2013,3.9,232,12.9,España,Rioja Alta
Baltasar Gracián,2014,76948,Reserva 2014,4.0,80,12.9,España,Calatayud
Carlos Ruben,2017,7270546,Sin Duda Garnacha 2017,3.8,29,12.9,España,Calatayud
Federico Paternina,2013,1175426,Gran Reserva 2013,3.8,1059,12.9,España,Rioja
Luzon,2018,1230455,Altos de Luzón 2018,3.9,261,12.9,España,Jumilla
Loxera,2017,1895952,Sentada Sobre la Bestia 2017,3.7,116,12.9,España,Valencia
Vinos del Viento - Michael Cooper,2015,5049890,Seleccion Especial Cariñena 2015,4.0,51,12.9,España,Cariñena
Tridente,2018,2185839,Triton Tinta de Toro 2018,3.8,174,12.9,España,Toro
Bodega de Bardos,2016,6773233,Reserva 2016,4.1,1878,12.9,España,Ribera del Duero
Luzon,2016,1230455,Altos de Luzón 2016,4.1,333,12.9,España,Jumilla
Beronia,2014,1164695,Rioja Reserva 2014,4.0,5445,12.9,España,Rioja
Pinna Fidelis,2018,1221284,Ribera del Duero Crianza 2018,3.7,140,12.9,España,Ribera del Duero
Bodegas Mano a Mano,2017,1148433,Venta La Ossa Tempranillo 2017,4.2,268,12.9,España,Castilla
Valderiz,2018,1515739,Valdehermoso Crianza 2018,3.8,59,12.9,España,Ribera del Duero
Celler Cooperatiu d'Espolla,2017,1529452,Clos de les Dòmines Reserva 2017,4.0,115,12.9,España,Empordà
Lavia,2016,1784470,Plus+ 2016,3.9,88,12.9,España,Bullas
Coto de Gomariz (María Álvarez Serrano),2015,1196761,Abadia de Gomariz 2015,3.8,35,12.9,España,Ribeiro
Alvar de Dios,2018,3081131,Camino de los Arrieros 2018,3.5,245,12.9,España,Arribes
Tagonius,2016,1134525,Crianza 2016,3.8,170,12.9,España,Madrid
Albamar,2018,6465770,Capitán Xurelo 2018,3.5,48,12.9,España,Rías Baixas
Ca N'Estruc,2015,1228665,L’Equilibrista Negre 2015,3.8,389,12.9,España,Cataluña
La Perla del Priorat,2018,1125141,Noster Inicial 2018,3.8,46,12.9,España,Priorato
Bodegas Olarra,2015,76303,Cerro Añon Rioja Gran Reserva 2015,4.4,86,12.9,España,Rioja
Celler de Capçanes,2015,26394,Vall Del Calàs Montsant 2015,4.1,113,12.9,España,Montsant
Altos de Tamarón,2016,1131272,Reserva Ribera del Duero 2016,3.8,462,12.9,España,Ribera del Duero
R. López de Heredia Viña Tondonia,2013,1529357,Viña Cubillo 2013,3.9,232,12.9,España,Rioja Alta
Baltasar Gracián,2014,76948,Reserva 2014,4.0,80,12.9,España,Calatayud
Carlos Ruben,2017,7270546,Sin Duda Garnacha 2017,3.8,29,12.9,España,Calatayud
Federico Paternina,2013,1175426,Gran Reserva 2013,3.8,1059,12.9,España,Rioja
Loxera,2017,1895952,Sentada Sobre la Bestia 2017,3.7,116,12.9,España,Valencia
Vinos del Viento - Michael Cooper,2015,5049890,Seleccion Especial Cariñena 2015,4.0,51,12.9,España,Cariñena
Luzon,2018,1230455,Altos de Luzón 2018,3.9,261,12.9,España,Jumilla
Tridente,2018,2185839,Triton Tinta de Toro 2018,3.8,174,12.9,España,Toro
Bodega de Bardos,2016,6773233,Reserva 2016,4.1,1878,12.9,España,Ribera del Duero
Luzon,2016,1230455,Altos de Luzón 2016,4.1,333,12.9,España,Jumilla
Pinna Fidelis,2018,1221284,Ribera del Duero Crianza 2018,3.7,140,12.9,España,Ribera del Duero
Beronia,2014,1164695,Rioja Reserva 2014,4.0,5445,12.9,España,Rioja
Celler Cooperatiu d'Espolla,2017,1529452,Clos de les Dòmines Reserva 2017,4.0,115,12.9,España,Empordà
Valderiz,2018,1515739,Valdehermoso Crianza 2018,3.8,59,12.9,España,Ribera del Duero
Bodegas Mano a Mano,2017,1148433,Venta La Ossa Tempranillo 2017,4.2,268,12.9,España,Castilla
Lavia,2016,1784470,Plus+ 2016,3.9,88,12.9,España,Bullas
Coto de Gomariz (María Álvarez Serrano),2015,1196761,Abadia de Gomariz 2015,3.8,35,12.9,España,Ribeiro
Alvar de Dios,2018,3081131,Camino de los Arrieros 2018,3.5,245,12.9,España,Arribes
Tagonius,2016,1134525,Crianza 2016,3.8,170,12.9,España,Madrid
Albamar,2018,6465770,Capitán Xurelo 2018,3.5,48,12.9,España,Rías Baixas
Ca N'Estruc,2015,1228665,L’Equilibrista Negre 2015,3.8,389,12.9,España,Cataluña
La Perla del Priorat,2018,1125141,Noster Inicial 2018,3.8,46,12.9,España,Priorato
Bodegas Olarra,2015,76303,Cerro Añon Rioja Gran Reserva 2015,4.4,86,12.9,España,Rioja
Celler de Capçanes,2015,26394,Vall Del Calàs Montsant 2015,4.1,113,12.9,España,Montsant
Altos de Tamarón,2016,1131272,Reserva Ribera del Duero 2016,3.8,462,12.9,España,Ribera del Duero
R. López de Heredia Viña Tondonia,2013,1529357,Viña Cubillo 2013,3.9,232,12.9,España,Rioja Alta
Baltasar Gracián,2014,76948,Reserva 2014,4.0,80,12.9,España,Calatayud
Carlos Ruben,2017,7270546,Sin Duda Garnacha 2017,3.8,29,12.9,España,Calatayud
Federico Paternina,2013,1175426,Gran Reserva 2013,3.8,1059,12.9,España,Rioja
Loxera,2017,1895952,Sentada Sobre la Bestia 2017,3.7,116,12.9,España,Valencia
Vinos del Viento - Michael Cooper,2015,5049890,Seleccion Especial Cariñena 2015,4.0,51,12.9,España,Cariñena
Luzon,2018,1230455,Altos de Luzón 2018,3.9,261,12.9,España,Jumilla
Tridente,2018,2185839,Triton Tinta de Toro 2018,3.8,174,12.9,España,Toro
Bodega de Bardos,2016,6773233,Reserva 2016,4.1,1878,12.9,España,Ribera del Duero
Luzon,2016,1230455,Altos de Luzón 2016,4.1,333,12.9,España,Jumilla
Pinna Fidelis,2018,1221284,Ribera del Duero Crianza 2018,3.7,140,12.9,España,Ribera del Duero
Beronia,2014,1164695,Rioja Reserva 2014,4.0,5445,12.9,España,Rioja
Celler Cooperatiu d'Espolla,2017,1529452,Clos de les Dòmines Reserva 2017,4.0,115,12.9,España,Empordà
Valderiz,2018,1515739,Valdehermoso Crianza 2018,3.8,59,12.9,España,Ribera del Duero
Bodegas Mano a Mano,2017,1148433,Venta La Ossa Tempranillo 2017,4.2,268,12.9,España,Castilla
Lavia,2016,1784470,Plus+ 2016,3.9,88,12.9,España,Bullas
Coto de Gomariz (María Álvarez Serrano),2015,1196761,Abadia de Gomariz 2015,3.8,35,12.9,España,Ribeiro
Alvar de Dios,2018,3081131,Camino de los Arrieros 2018,3.5,245,12.9,España,Arribes
Tagonius,2016,1134525,Crianza 2016,3.8,170,12.9,España,Madrid
Albamar,2018,6465770,Capitán Xurelo 2018,3.5,48,12.9,España,Rías Baixas
Ca N'Estruc,2015,1228665,L’Equilibrista Negre 2015,3.8,389,12.9,España,Cataluña
La Perla del Priorat,2018,1125141,Noster Inicial 2018,3.8,46,12.9,España,Priorato
Bodegas Olarra,2015,76303,Cerro Añon Rioja Gran Reserva 2015,4.4,86,12.9,España,Rioja
Celler de Capçanes,2015,26394,Vall Del Calàs Montsant 2015,4.1,113,12.9,España,Montsant
Altos de Tamarón,2016,1131272,Reserva Ribera del Duero 2016,3.8,462,12.9,España,Ribera del Duero
R. López de Heredia Viña Tondonia,2013,1529357,Viña Cubillo 2013,3.9,232,12.9,España,Rioja Alta
Baltasar Gracián,2014,76948,Reserva 2014,4.0,80,12.9,España,Calatayud
Carlos Ruben,2017,7270546,Sin Duda Garnacha 2017,3.8,29,12.9,España,Calatayud
Federico Paternina,2013,1175426,Gran Reserva 2013,3.8,1059,12.9,España,Rioja
Luzon,2018,1230455,Altos de Luzón 2018,3.9,261,12.9,España,Jumilla
Loxera,2017,1895952,Sentada Sobre la Bestia 2017,3.7,116,12.9,España,Valencia
Vinos del Viento - Michael Cooper,2015,5049890,Seleccion Especial Cariñena 2015,4.0,51,12.9,España,Cariñena
Tridente,2018,2185839,Triton Tinta de Toro 2018,3.8,174,12.9,España,Toro
Bodega de Bardos,2016,6773233,Reserva 2016,4.1,1878,12.9,España,Ribera del Duero
Luzon,2016,1230455,Altos de Luzón 2016,4.1,333,12.9,España,Jumilla
Pinna Fidelis,2018,1221284,Ribera del Duero Crianza 2018,3.7,140,12.9,España,Ribera del Duero
Beronia,2014,1164695,Rioja Reserva 2014,4.0,5445,12.9,España,Rioja
Celler Cooperatiu d'Espolla,2017,1529452,Clos de les Dòmines Reserva 2017,4.0,115,12.9,España,Empordà
Valderiz,2018,1515739,Valdehermoso Crianza 2018,3.8,59,12.9,España,Ribera del Duero
Bodegas Mano a Mano,2017,1148433,Venta La Ossa Tempranillo 2017,4.2,268,12.9,España,Castilla
Lavia,2016,1784470,Plus+ 2016,3.9,88,12.9,España,Bullas
Coto de Gomariz (María Álvarez Serrano),2015,1196761,Abadia de Gomariz 2015,3.8,35,12.9,España,Ribeiro
Alvar de Dios,2018,3081131,Camino de los Arrieros 2018,3.5,245,12.9,España,Arribes
Tagonius,2016,1134525,Crianza 2016,3.8,170,12.9,España,Madrid
Albamar,2018,6465770,Capitán Xurelo 2018,3.5,48,12.9,España,Rías Baixas
Altos de Tamarón,2016,1131272,Reserva Ribera del Duero 2016,3.8,462,12.9,España,Ribera del Duero
La Perla del Priorat,2018,1125141,Noster Inicial 2018,3.8,46,12.9,España,Priorato
Celler de Capçanes,2015,26394,Vall Del Calàs Montsant 2015,4.1,113,12.9,España,Montsant
Ca N'Estruc,2015,1228665,L’Equilibrista Negre 2015,3.8,389,12.9,España,Cataluña
Bodegas Olarra,2015,76303,Cerro Añon Rioja Gran Reserva 2015,4.4,86,12.9,España,Rioja
R. López de Heredia Viña Tondonia,2013,1529357,Viña Cubillo 2013,3.9,232,12.9,España,Rioja Alta
Baltasar Gracián,2014,76948,Reserva 2014,4.0,80,12.9,España,Calatayud
Carlos Ruben,2017,7270546,Sin Duda Garnacha 2017,3.8,29,12.9,España,Calatayud
Federico Paternina,2013,1175426,Gran Reserva 2013,3.8,1059,12.9,España,Rioja
Luzon,2018,1230455,Altos de Luzón 2018,3.9,261,12.9,España,Jumilla
Loxera,2017,1895952,Sentada Sobre la Bestia 2017,3.7,116,12.9,España,Valencia
Vinos del Viento - Michael Cooper,2015,5049890,Seleccion Especial Cariñena 2015,4.0,51,12.9,España,Cariñena
Tridente,2018,2185839,Triton Tinta de Toro 2018,3.8,174,12.9,España,Toro
Bodega de Bardos,2016,6773233,Reserva 2016,4.1,1878,12.9,España,Ribera del Duero
Luzon,2016,1230455,Altos de Luzón 2016,4.1,333,12.9,España,Jumilla
Pinna Fidelis,2018,1221284,Ribera del Duero Crianza 2018,3.7,140,12.9,España,Ribera del Duero
Beronia,2014,1164695,Rioja Reserva 2014,4.0,5445,12.9,España,Rioja
Celler Cooperatiu d'Espolla,2017,1529452,Clos de les Dòmines Reserva 2017,4.0,115,12.9,España,Empordà
Valderiz,2018,1515739,Valdehermoso Crianza 2018,3.8,59,12.9,España,Ribera del Duero
Bodegas Mano a Mano,2017,1148433,Venta La Ossa Tempranillo 2017,4.2,268,12.9,España,Castilla
Lavia,2016,1784470,Plus+ 2016,3.9,88,12.9,España,Bullas
Coto de Gomariz (María Álvarez Serrano),2015,1196761,Abadia de Gomariz 2015,3.8,35,12.9,España,Ribeiro
Alvar de Dios,2018,3081131,Camino de los Arrieros 2018,3.5,245,12.9,España,Arribes
Tagonius,2016,1134525,Crianza 2016,3.8,170,12.9,España,Madrid
Albamar,2018,6465770,Capitán Xurelo 2018,3.5,48,12.9,España,Rías Baixas
Ca N'Estruc,2015,1228665,L’Equilibrista Negre 2015,3.8,389,12.9,España,Cataluña
La Perla del Priorat,2018,1125141,Noster Inicial 2018,3.8,46,12.9,España,Priorato
Bodegas Olarra,2015,76303,Cerro Añon Rioja Gran Reserva 2015,4.4,86,12.9,España,Rioja
Celler de Capçanes,2015,26394,Vall Del Calàs Montsant 2015,4.1,113,12.9,España,Montsant
Altos de Tamarón,2016,1131272,Reserva Ribera del Duero 2016,3.8,462,12.9,España,Ribera del Duero
R. López de Heredia Viña Tondonia,2013,1529357,Viña Cubillo 2013,3.9,232,12.9,España,Rioja Alta
Baltasar Gracián,2014,76948,Reserva 2014,4.0,80,12.9,España,Calatayud
Carlos Ruben,2017,7270546,Sin Duda Garnacha 2017,3.8,29,12.9,España,Calatayud
Federico Paternina,2013,1175426,Gran Reserva 2013,3.8,1059,12.9,España,Rioja
Loxera,2017,1895952,Sentada Sobre la Bestia 2017,3.7,116,12.9,España,Valencia
Vinos del Viento - Michael Cooper,2015,5049890,Seleccion Especial Cariñena 2015,4.0,51,12.9,España,Cariñena
Luzon,2018,1230455,Altos de Luzón 2018,3.9,261,12.9,España,Jumilla
Tridente,2018,2185839,Triton Tinta de Toro 2018,3.8,174,12.9,España,Toro
Bodega de Bardos,2016,6773233,Reserva 2016,4.1,1878,12.9,España,Ribera del Duero
Luzon,2016,1230455,Altos de Luzón 2016,4.1,333,12.9,España,Jumilla
Beronia,2014,1164695,Rioja Reserva 2014,4.0,5445,12.9,España,Rioja
Pinna Fidelis,2018,1221284,Ribera del Duero Crianza 2018,3.7,140,12.9,España,Ribera del Duero
Bodegas Mano a Mano,2017,1148433,Venta La Ossa Tempranillo 2017,4.2,268,12.9,España,Castilla
Valderiz,2018,1515739,Valdehermoso Crianza 2018,3.8,59,12.9,España,Ribera del Duero
Celler Cooperatiu d'Espolla,2017,1529452,Clos de les Dòmines Reserva 2017,4.0,115,12.9,España,Empordà
Lavia,2016,1784470,Plus+ 2016,3.9,88,12.9,España,Bullas
Coto de Gomariz (María Álvarez Serrano),2015,1196761,Abadia de Gomariz 2015,3.8,35,12.9,España,Ribeiro
Alvar de Dios,2018,3081131,Camino de los Arrieros 2018,3.5,245,12.9,España,Arribes
Tagonius,2016,1134525,Crianza 2016,3.8,170,12.9,España,Madrid
Albamar,2018,6465770,Capitán Xurelo 2018,3.5,48,12.9,España,Rías Baixas
Altos de Tamarón,2016,1131272,Reserva Ribera del Duero 2016,3.8,462,12.9,España,Ribera del Duero
La Perla del Priorat,2018,1125141,Noster Inicial 2018,3.8,46,12.9,España,Priorato
Celler de Capçanes,2015,26394,Vall Del Calàs Montsant 2015,4.1,113,12.9,España,Montsant
Ca N'Estruc,2015,1228665,L’Equilibrista Negre 2015,3.8,389,12.9,España,Cataluña
Bodegas Olarra,2015,76303,Cerro Añon Rioja Gran Reserva 2015,4.4,86,12.9,España,Rioja
R. López de Heredia Viña Tondonia,2013,1529357,Viña Cubillo 2013,3.9,232,12.9,España,Rioja Alta
Baltasar Gracián,2014,76948,Reserva 2014,4.0,80,12.9,España,Calatayud
Carlos Ruben,2017,7270546,Sin Duda Garnacha 2017,3.8,29,12.9,España,Calatayud
Federico Paternina,2013,1175426,Gran Reserva 2013,3.8,1059,12.9,España,Rioja
Loxera,2017,1895952,Sentada Sobre la Bestia 2017,3.7,116,12.9,España,Valencia
Vinos del Viento - Michael Cooper,2015,5049890,Seleccion Especial Cariñena 2015,4.0,51,12.9,España,Cariñena
Luzon,2018,1230455,Altos de Luzón 2018,3.9,261,12.9,España,Jumilla
Tridente,2018,2185839,Triton Tinta de Toro 2018,3.8,174,12.9,España,Toro
Bodega de Bardos,2016,6773233,Reserva 2016,4.1,1878,12.9,España,Ribera del Duero
Luzon,2016,1230455,Altos de Luzón 2016,4.1,333,12.9,España,Jumilla
Beronia,2014,1164695,Rioja Reserva 2014,4.0,5445,12.9,España,Rioja
Pinna Fidelis,2018,1221284,Ribera del Duero Crianza 2018,3.7,140,12.9,España,Ribera del Duero
Bodegas Mano a Mano,2017,1148433,Venta La Ossa Tempranillo 2017,4.2,268,12.9,España,Castilla
Valderiz,2018,1515739,Valdehermoso Crianza 2018,3.8,59,12.9,España,Ribera del Duero
Celler Cooperatiu d'Espolla,2017,1529452,Clos de les Dòmines Reserva 2017,4.0,115,12.9,España,Empordà
Lavia,2016,1784470,Plus+ 2016,3.9,88,12.9,España,Bullas
Coto de Gomariz (María Álvarez Serrano),2015,1196761,Abadia de Gomariz 2015,3.8,35,12.9,España,Ribeiro
Alvar de Dios,2018,3081131,Camino de los Arrieros 2018,3.5,245,12.9,España,Arribes
Tagonius,2016,1134525,Crianza 2016,3.8,170,12.9,España,Madrid
Albamar,2018,6465770,Capitán Xurelo 2018,3.5,48,12.9,España,Rías Baixas
Ca N'Estruc,2015,1228665,L’Equilibrista Negre 2015,3.8,389,12.9,España,Cataluña
La Perla del Priorat,2018,1125141,Noster Inicial 2018,3.8,46,12.9,España,Priorato
Bodegas Olarra,2015,76303,Cerro Añon Rioja Gran Reserva 2015,4.4,86,12.9,España,Rioja
Celler de Capçanes,2015,26394,Vall Del Calàs Montsant 2015,4.1,113,12.9,España,Montsant
Altos de Tamarón,2016,1131272,Reserva Ribera del Duero 2016,3.8,462,12.9,España,Ribera del Duero
R. López de Heredia Viña Tondonia,2013,1529357,Viña Cubillo 2013,3.9,232,12.9,España,Rioja Alta
Baltasar Gracián,2014,76948,Reserva 2014,4.0,80,12.9,España,Calatayud
Carlos Ruben,2017,7270546,Sin Duda Garnacha 2017,3.8,29,12.9,España,Calatayud
Federico Paternina,2013,1175426,Gran Reserva 2013,3.8,1059,12.9,España,Rioja
Loxera,2017,1895952,Sentada Sobre la Bestia 2017,3.7,116,12.9,España,Valencia
Vinos del Viento - Michael Cooper,2015,5049890,Seleccion Especial Cariñena 2015,4.0,51,12.9,España,Cariñena
Luzon,2018,1230455,Altos de Luzón 2018,3.9,261,12.9,España,Jumilla
Tridente,2018,2185839,Triton Tinta de Toro 2018,3.8,174,12.9,España,Toro
Bodega de Bardos,2016,6773233,Reserva 2016,4.1,1878,12.9,España,Ribera del Duero
Luzon,2016,1230455,Altos de Luzón 2016,4.1,333,12.9,España,Jumilla
Beronia,2014,1164695,Rioja Reserva 2014,4.0,5445,12.9,España,Rioja
Pinna Fidelis,2018,1221284,Ribera del Duero Crianza 2018,3.7,140,12.9,España,Ribera del Duero
Bodegas Mano a Mano,2017,1148433,Venta La Ossa Tempranillo 2017,4.2,268,12.9,España,Castilla
Valderiz,2018,1515739,Valdehermoso Crianza 2018,3.8,59,12.9,España,Ribera del Duero
Celler Cooperatiu d'Espolla,2017,1529452,Clos de les Dòmines Reserva 2017,4.0,115,12.9,España,Empordà
Lavia,2016,1784470,Plus+ 2016,3.9,88,12.9,España,Bullas
Coto de Gomariz (María Álvarez Serrano),2015,1196761,Abadia de Gomariz 2015,3.8,35,12.9,España,Ribeiro
Alvar de Dios,2018,3081131,Camino de los Arrieros 2018,3.5,245,12.9,España,Arribes
Tagonius,2016,1134525,Crianza 2016,3.8,170,12.9,España,Madrid
Albamar,2018,6465770,Capitán Xurelo 2018,3.5,48,12.9,España,Rías Baixas
Ca N'Estruc,2015,1228665,L’Equilibrista Negre 2015,3.8,389,12.9,España,Cataluña
La Perla del Priorat,2018,1125141,Noster Inicial 2018,3.8,46,12.9,España,Priorato
Bodegas Olarra,2015,76303,Cerro Añon Rioja Gran Reserva 2015,4.4,86,12.9,España,Rioja
Celler de Capçanes,2015,26394,Vall Del Calàs Montsant 2015,4.1,113,12.9,España,Montsant
Altos de Tamarón,2016,1131272,Reserva Ribera del Duero 2016,3.8,462,12.9,España,Ribera del Duero
R. López de Heredia Viña Tondonia,2013,1529357,Viña Cubillo 2013,3.9,232,12.9,España,Rioja Alta
Baltasar Gracián,2014,76948,Reserva 2014,4.0,80,12.9,España,Calatayud
Carlos Ruben,2017,7270546,Sin Duda Garnacha 2017,3.8,29,12.9,España,Calatayud
Federico Paternina,2013,1175426,Gran Reserva 2013,3.8,1059,12.9,España,Rioja
Loxera,2017,1895952,Sentada Sobre la Bestia 2017,3.7,116,12.9,España,Valencia
Vinos del Viento - Michael Cooper,2015,5049890,Seleccion Especial Cariñena 2015,4.0,51,12.9,España,Cariñena
Luzon,2018,1230455,Altos de Luzón 2018,3.9,261,12.9,España,Jumilla
Tridente,2018,2185839,Triton Tinta de Toro 2018,3.8,174,12.9,España,Toro
Bodega de Bardos,2016,6773233,Reserva 2016,4.1,1878,12.9,España,Ribera del Duero
Luzon,2016,1230455,Altos de Luzón 2016,4.1,333,12.9,España,Jumilla
Pinna Fidelis,2018,1221284,Ribera del Duero Crianza 2018,3.7,140,12.9,España,Ribera del Duero
Beronia,2014,1164695,Rioja Reserva 2014,4.0,5445,12.9,España,Rioja
Celler Cooperatiu d'Espolla,2017,1529452,Clos de les Dòmines Reserva 2017,4.0,115,12.9,España,Empordà
Valderiz,2018,1515739,Valdehermoso Crianza 2018,3.8,59,12.9,España,Ribera del Duero
Bodegas Mano a Mano,2017,1148433,Venta La Ossa Tempranillo 2017,4.2,268,12.9,España,Castilla
Lavia,2016,1784470,Plus+ 2016,3.9,88,12.9,España,Bullas
Coto de Gomariz (María Álvarez Serrano),2015,1196761,Abadia de Gomariz 2015,3.8,35,12.9,España,Ribeiro
Alvar de Dios,2018,3081131,Camino de los Arrieros 2018,3.5,245,12.9,España,Arribes
